9.688816666603088379e-01
9.605650305747985840e-01
9.462266564369201660e-01
9.193082451820373535e-01
8.623864054679870605e-01
7.202252745628356934e-01
4.579485952854156494e-01
3.711828291416168213e-01
3.307962417602539062e-01
2.906603813171386719e-01
2.505304813385009766e-01
2.126809507608413696e-01
1.825464218854904175e-01
1.664868146181106567e-01
1.584223210811614990e-01
1.538821011781692505e-01
1.510537862777709961e-01
1.490898579359054565e-01
1.475875824689865112e-01
1.463299244642257690e-01
1.452400982379913330e-01
1.442619711160659790e-01
1.433672904968261719e-01
1.425327807664871216e-01
1.417599469423294067e-01
1.410386264324188232e-01
1.403465420007705688e-01
1.396976858377456665e-01
1.390842795372009277e-01
1.384972631931304932e-01
1.379422545433044434e-01
1.374090015888214111e-01
1.368880569934844971e-01
1.363957226276397705e-01
1.359270662069320679e-01
1.354658603668212891e-01
1.350254565477371216e-01
1.345943957567214966e-01
1.341791599988937378e-01
1.337708234786987305e-01
1.333741098642349243e-01
1.329885423183441162e-01
1.326087266206741333e-01
1.322329342365264893e-01
1.318655014038085938e-01
1.315048187971115112e-01
1.311498284339904785e-01
1.307984888553619385e-01
1.304475218057632446e-01
1.300991475582122803e-01
1.297582685947418213e-01
1.294179409742355347e-01
1.290782392024993896e-01
1.287444531917572021e-01
1.284089088439941406e-01
1.280713230371475220e-01
1.277452260255813599e-01
1.274098157882690430e-01
1.270802617073059082e-01
1.267496496438980103e-01
1.264230161905288696e-01
1.260967999696731567e-01
1.257676631212234497e-01
1.254389137029647827e-01
1.251170933246612549e-01
1.247925609350204468e-01
1.244692280888557434e-01
1.241535469889640808e-01
1.238310262560844421e-01
1.235144957900047302e-01
1.232041269540786743e-01
1.228877231478691101e-01
1.225759685039520264e-01
1.222681850194931030e-01
1.219654977321624756e-01
1.216609776020050049e-01
1.213605329394340515e-01
1.210641264915466309e-01
1.207769215106964111e-01
1.204864755272865295e-01
1.202045083045959473e-01
1.199278607964515686e-01
1.196551695466041565e-01
1.193872615694999695e-01
1.191212311387062073e-01
1.188596338033676147e-01
1.186069324612617493e-01
1.183604001998901367e-01
1.181236281991004944e-01
1.178797557950019836e-01
1.176476553082466125e-01
1.174273490905761719e-01
1.171995401382446289e-01
1.169878989458084106e-01
1.167773604393005371e-01
1.165755763649940491e-01
1.163747459650039673e-01
1.161842122673988342e-01
1.159966811537742615e-01
1.158138364553451538e-01
