,bin_energy,event_count
0,38.07133,2
1,38.258,1
2,38.444664,0
3,38.631332,1
4,38.817997,0
5,39.004665,0
6,39.19133,2
7,39.378,0
8,39.564663,2
9,39.75133,2
10,39.937996,2
11,40.124664,2
12,40.311333,0
13,40.497997,1
14,40.684666,0
15,40.87133,0
16,41.058,0
17,41.244663,2
18,41.43133,2
19,41.617996,2
20,41.804665,3
21,41.99133,0
22,42.177998,3
23,42.364666,3
24,42.55133,3
25,42.738,3
26,42.924664,1
27,43.111332,2
28,43.297997,1
29,43.484665,2
30,43.67133,1
31,43.857998,2
32,44.044662,4
33,44.23133,7
34,44.418,3
35,44.604664,5
36,44.791332,1
37,44.977997,2
38,45.164665,3
39,45.35133,3
40,45.538,8
41,45.724663,6
42,45.91133,8
43,46.098,7
44,46.284664,14
45,46.471333,16
46,46.657997,18
47,46.844666,22
48,47.03133,28
49,47.218,27
50,47.404663,39
51,47.59133,51
52,47.777996,60
53,47.964664,83
54,48.151333,108
55,48.337997,125
56,48.524666,172
57,48.71133,232
58,48.898,289
59,49.084663,333
60,49.27133,404
61,49.457996,478
62,49.644665,586
63,49.83133,635
64,50.017998,792
65,50.204666,867
66,50.39133,992
67,50.578,1182
68,50.764664,1225
69,50.951332,1408
70,51.137997,1488
71,51.324665,1622
72,51.51133,1676
73,51.697998,1751
74,51.884663,1773
75,52.07133,1888
76,52.258,1913
77,52.444664,1893
78,52.631332,1860
79,52.817997,1808
80,53.004665,1837
81,53.19133,1604
82,53.378,1596
83,53.564663,1464
84,53.75133,1391
85,53.937996,1200
86,54.124664,1115
87,54.311333,870
88,54.497997,796
89,54.684666,742
90,54.87133,582
91,55.058,513
92,55.244663,445
93,55.43133,367
94,55.617996,298
95,55.804665,224
96,55.99133,209
97,56.177998,176
98,56.364666,146
99,56.55133,91
100,56.738,69
101,56.924664,59
102,57.111332,41
103,57.297997,34
104,57.484665,32
105,57.67133,16
106,57.857998,10
107,58.044662,4
108,58.23133,9
109,58.418,6
110,58.604664,1
111,58.791332,3
112,58.977997,6
113,59.164665,0
114,59.35133,2
115,59.538,1
116,59.724663,1
117,59.91133,0
118,60.098,0
119,60.284664,0
120,60.471333,0
121,60.657997,0
122,60.844666,0
123,61.03133,0
124,61.218,0
125,61.404663,0
126,61.59133,0
127,61.777996,0
128,61.964664,0
129,62.151333,0
130,62.337997,0
131,62.524666,0
132,62.71133,0
133,62.898,0
134,63.084663,0
135,63.27133,0
136,63.457996,0
137,63.644665,0
138,63.83133,0
139,64.018,0
140,64.204666,0
141,64.391335,0
142,64.577995,0
143,64.76466,0
144,64.95133,0
145,65.138,0
146,65.32466,0
147,65.51133,0
148,65.698,0
149,65.88467,0
