,Energy^-1/2,StdDev/Energy
0,0.18257418583505536,0.04439004449987426
1,0.1414213562373095,0.03432972918247028
2,0.11180339887498948,0.027465841455920136
3,0.1,0.028975263388280978
4,0.08164965809277261,0.02058937225894779
5,0.07071067811865475,0.01772955754318633
6,0.06324555320336758,0.016041888593098252
7,0.05773502691896257,0.016126946912123817
