,Energy^-1/2,StdDev/Energy
0,0.22360679774997896,5.0485271543333985
1,0.18257418583505536,4.11506347875988
2,0.1414213562373095,3.235915884917858
3,0.1,2.327529452307624
4,0.08164965809277261,1.9493764140167689
5,0.07071067811865475,1.7026883827413335
6,0.06324555320336758,1.5561699783282712
