,Energy^-1/2,StdDev/Energy
0,0.18257418583505536,3.994018971133307
1,0.1414213562373095,4.274835251415887
2,0.1,2.8975971838816497
3,0.08164965809277261,2.332538734437458
4,0.07071067811865475,1.8112616842122933
5,0.06324555320336758,1.5182246082609987
