,bin_energy,event_count
0,96.04805,0
1,96.381386,2
2,96.714714,0
3,97.04805,0
4,97.381386,0
5,97.714714,2
6,98.04805,1
7,98.381386,0
8,98.714714,0
9,99.04805,0
10,99.381386,1
11,99.714714,0
12,100.04805,0
13,100.381386,0
14,100.714714,1
15,101.04805,1
16,101.381386,0
17,101.714714,1
18,102.04805,0
19,102.381386,1
20,102.714714,0
21,103.04805,0
22,103.381386,0
23,103.714714,0
24,104.04805,0
25,104.381386,0
26,104.714714,0
27,105.04805,0
28,105.381386,0
29,105.714714,0
30,106.04805,0
31,106.381386,0
32,106.714714,0
33,107.04805,0
34,107.381386,0
35,107.714714,0
36,108.04805,0
37,108.381386,0
38,108.714714,0
39,109.04805,0
40,109.381386,0
41,109.714714,0
42,110.04805,0
43,110.381386,0
44,110.714714,0
45,111.04805,0
46,111.381386,0
47,111.714714,0
48,112.04805,0
49,112.381386,1
50,112.714714,0
51,113.04805,1
52,113.381386,0
53,113.714714,1
54,114.04805,1
55,114.381386,0
56,114.714714,0
57,115.04805,0
58,115.381386,1
59,115.714714,0
60,116.04805,0
61,116.381386,0
62,116.714714,0
63,117.04805,0
64,117.381386,1
65,117.714714,0
66,118.04805,0
67,118.381386,0
68,118.714714,0
69,119.04805,1
70,119.381386,0
71,119.714714,0
72,120.04805,0
73,120.381386,0
74,120.714714,0
75,121.04805,0
76,121.381386,0
77,121.714714,0
78,122.04805,0
79,122.381386,0
80,122.714714,0
81,123.04805,0
82,123.381386,0
83,123.714714,1
84,124.04805,1
85,124.381386,0
86,124.714714,0
87,125.04805,0
88,125.381386,1
89,125.714714,0
90,126.04805,1
91,126.381386,0
92,126.714714,0
93,127.04805,0
94,127.381386,1
95,127.714714,0
96,128.04805,0
97,128.38138,0
98,128.71472,2
99,129.04805,0
100,129.38138,3
101,129.71472,1
102,130.04805,0
103,130.38138,1
104,130.71472,1
105,131.04805,0
106,131.38138,1
107,131.71472,1
108,132.04805,1
109,132.38138,1
110,132.71472,0
111,133.04805,3
112,133.38138,1
113,133.71472,2
114,134.04805,2
115,134.38138,0
116,134.71472,0
117,135.04805,3
118,135.38138,3
119,135.71472,3
120,136.04805,0
121,136.38138,3
122,136.71472,2
123,137.04805,5
124,137.38138,2
125,137.71472,9
126,138.04805,6
127,138.38138,7
128,138.71472,11
129,139.04805,9
130,139.38138,11
131,139.71472,12
132,140.04805,10
133,140.38138,18
134,140.71472,22
135,141.04805,25
136,141.38138,27
137,141.71472,35
138,142.04805,37
139,142.38138,45
140,142.71472,43
141,143.04805,54
142,143.38138,77
143,143.71472,74
144,144.04805,84
145,144.38138,127
146,144.71472,122
147,145.04805,118
148,145.38138,128
149,145.71472,151
150,146.04805,117
151,146.38138,142
152,146.71472,85
153,147.04805,120
154,147.38138,138
155,147.71472,102
156,148.04805,104
157,148.38138,116
158,148.71472,97
159,149.04805,103
160,149.38138,72
161,149.71472,66
162,150.04805,57
163,150.38138,68
164,150.71472,46
165,151.04805,43
166,151.38138,45
167,151.71472,31
168,152.04805,28
169,152.38138,23
170,152.71472,20
171,153.04805,13
172,153.38138,5
173,153.71472,5
174,154.04805,5
175,154.38138,7
176,154.71472,3
177,155.04805,3
178,155.38138,1
179,155.71472,2
180,156.04805,1
181,156.38138,1
182,156.71472,0
183,157.04805,1
184,157.38138,0
185,157.71472,1
186,158.04805,0
187,158.38138,1
188,158.71472,0
189,159.04805,0
190,159.38138,0
191,159.71472,1
192,160.04805,0
193,160.38138,0
194,160.71472,0
195,161.04805,0
196,161.38138,0
197,161.71472,0
198,162.04805,0
199,162.38138,0
200,162.71472,0
201,163.04805,0
202,163.38138,0
203,163.71472,0
204,164.04805,0
205,164.38138,0
206,164.71472,0
207,165.04805,0
208,165.38138,0
209,165.71472,0
210,166.04805,0
211,166.38138,0
212,166.71472,0
213,167.04805,0
214,167.38138,0
215,167.71472,0
216,168.04805,0
217,168.38138,0
218,168.71472,0
219,169.04805,0
220,169.38138,0
221,169.71472,0
222,170.04805,0
223,170.38138,0
224,170.71472,0
225,171.04805,0
226,171.38138,0
227,171.71472,0
228,172.04805,0
229,172.38138,0
230,172.71472,0
231,173.04805,0
232,173.38138,0
233,173.71472,0
234,174.04805,1
235,174.38138,0
236,174.71472,0
237,175.04805,0
238,175.38138,0
239,175.71472,0
240,176.04805,0
241,176.38138,0
242,176.71472,0
243,177.04805,0
244,177.38138,1
245,177.71472,0
246,178.04805,0
247,178.38138,0
248,178.71472,1
249,179.04805,0
250,179.38138,0
251,179.71472,0
252,180.04805,0
253,180.38138,0
254,180.71472,0
255,181.04805,0
256,181.38138,0
257,181.71472,0
258,182.04805,0
259,182.38138,0
260,182.71472,0
261,183.04805,0
262,183.38138,0
263,183.71472,0
264,184.04805,0
265,184.38138,0
266,184.71472,0
267,185.04805,0
268,185.38138,0
269,185.71472,0
270,186.04805,0
271,186.38138,0
272,186.71472,0
273,187.04805,0
274,187.38138,0
275,187.71472,0
276,188.04805,0
277,188.38138,0
278,188.71472,0
279,189.04805,0
280,189.38138,0
281,189.71472,0
282,190.04805,0
283,190.38138,0
284,190.71472,0
285,191.04805,0
286,191.38138,0
287,191.71472,0
288,192.04805,0
289,192.38138,0
290,192.71472,0
291,193.04805,0
292,193.38138,0
293,193.71472,0
294,194.04805,0
295,194.38138,0
296,194.71472,0
297,195.04805,0
298,195.38138,0
299,195.71472,0
