,bin_energy,event_count
0,-21.541204,0
1,-21.20787,0
2,-20.874538,0
3,-20.541204,0
4,-20.20787,0
5,-19.874538,0
6,-19.541204,0
7,-19.20787,0
8,-18.874538,0
9,-18.541204,0
10,-18.20787,0
11,-17.874538,0
12,-17.541204,0
13,-17.20787,0
14,-16.874538,0
15,-16.541204,0
16,-16.20787,0
17,-15.874537,0
18,-15.541204,0
19,-15.207871,0
20,-14.874537,0
21,-14.541204,0
22,-14.207871,0
23,-13.874537,0
24,-13.541204,0
25,-13.207871,0
26,-12.874537,0
27,-12.541204,0
28,-12.207871,0
29,-11.874537,0
30,-11.541204,0
31,-11.207871,0
32,-10.874537,0
33,-10.541204,0
34,-10.207871,0
35,-9.874537,0
36,-9.541204,0
37,-9.207871,0
38,-8.874537,0
39,-8.541204,0
40,-8.207871,0
41,-7.874538,0
42,-7.5412045,0
43,-7.207871,0
44,-6.874538,0
45,-6.5412045,0
46,-6.207871,0
47,-5.874538,0
48,-5.5412045,0
49,-5.207871,0
50,-4.874538,0
51,-4.5412045,0
52,-4.207871,0
53,-3.8745377,0
54,-3.5412045,0
55,-3.2078712,0
56,-2.8745377,0
57,-2.5412045,0
58,-2.2078712,0
59,-1.8745378,0
60,-1.5412045,0
61,-1.2078711,0
62,-0.87453777,0
63,-0.54120445,0
64,-0.20787112,0
65,0.12546222,0
66,0.45879555,0
67,0.79212886,0
68,1.1254622,0
69,1.4587955,0
70,1.7921289,0
71,2.1254623,0
72,2.4587955,0
73,2.7921288,0
74,3.1254623,0
75,3.4587955,0
76,3.7921288,0
77,4.125462,0
78,4.4587955,0
79,4.792129,0
80,5.125462,0
81,5.4587955,0
82,5.792129,0
83,6.125462,0
84,6.4587955,0
85,6.792129,0
86,7.125462,0
87,7.4587955,0
88,7.792129,0
89,8.125463,0
90,8.458796,0
91,8.792129,1
92,9.125463,0
93,9.458796,1
94,9.792129,0
95,10.125463,0
96,10.458796,1
97,10.792129,0
98,11.125463,0
99,11.458796,0
100,11.792129,0
101,12.125463,0
102,12.458796,0
103,12.792129,0
104,13.125463,0
105,13.458796,0
106,13.792129,0
107,14.125463,0
108,14.458796,0
109,14.792129,0
110,15.125463,0
111,15.458796,0
112,15.792129,0
113,16.125462,0
114,16.458796,0
115,16.79213,0
116,17.125462,0
117,17.458796,1
118,17.79213,1
119,18.125462,0
120,18.458796,0
121,18.79213,1
122,19.125462,0
123,19.458796,1
124,19.79213,0
125,20.125462,0
126,20.458796,0
127,20.79213,2
128,21.125462,0
129,21.458796,0
130,21.79213,0
131,22.125462,2
132,22.458796,0
133,22.79213,1
134,23.125462,4
135,23.458796,0
136,23.79213,1
137,24.125462,2
138,24.458796,4
139,24.79213,4
140,25.125462,8
141,25.458796,7
142,25.79213,8
143,26.125462,11
144,26.458796,28
145,26.79213,39
146,27.125462,46
147,27.458796,56
148,27.79213,72
149,28.125462,85
150,28.458796,100
151,28.79213,90
152,29.125462,66
153,29.458796,66
154,29.79213,57
155,30.125462,40
156,30.458796,26
157,30.79213,20
158,31.125462,7
159,31.458796,6
160,31.79213,5
161,32.12546,5
162,32.458794,0
163,32.79213,1
164,33.12546,0
165,33.458794,0
166,33.79213,0
167,34.12546,0
168,34.458794,0
169,34.79213,0
170,35.12546,0
171,35.458794,0
172,35.79213,0
173,36.12546,0
174,36.458794,0
175,36.79213,0
176,37.12546,0
177,37.458794,0
178,37.79213,0
179,38.12546,0
180,38.458794,0
181,38.79213,0
182,39.12546,0
183,39.458794,0
184,39.79213,0
185,40.12546,0
186,40.458794,0
187,40.79213,0
188,41.12546,0
189,41.458794,0
190,41.79213,0
191,42.12546,0
192,42.458794,0
