,energy_GeV,event_count
0,54.398705,0
1,54.608704,0
2,54.818703,0
3,55.028706,0
4,55.238705,0
5,55.448704,0
6,55.658703,0
7,55.868706,1
8,56.078705,0
9,56.288704,0
10,56.498703,0
11,56.708706,0
12,56.918705,0
13,57.128704,0
14,57.338703,0
15,57.548706,1
16,57.758705,1
17,57.968704,1
18,58.178703,2
19,58.388706,1
20,58.598705,1
21,58.808704,0
22,59.018703,0
23,59.228706,0
24,59.438705,1
25,59.648705,1
26,59.858704,0
27,60.068703,1
28,60.278706,1
29,60.488705,0
30,60.698704,1
31,60.908703,0
32,61.118706,0
33,61.328705,0
34,61.538704,2
35,61.748703,0
36,61.958706,1
37,62.168705,1
38,62.378704,0
39,62.588703,1
40,62.798706,1
41,63.008705,0
42,63.218704,1
43,63.428703,1
44,63.638706,0
45,63.848705,1
46,64.05871,0
47,64.26871,1
48,64.47871,0
49,64.688705,0
50,64.898705,0
51,65.1087,3
52,65.3187,2
53,65.5287,0
54,65.7387,1
55,65.94871,1
56,66.15871,2
57,66.368706,1
58,66.578705,4
59,66.788704,0
60,66.9987,1
61,67.2087,2
62,67.4187,2
63,67.62871,2
64,67.83871,3
65,68.048706,7
66,68.258705,5
67,68.468704,3
68,68.6787,3
69,68.8887,3
70,69.0987,5
71,69.30871,3
72,69.51871,12
73,69.72871,8
74,69.938705,13
75,70.148705,8
76,70.3587,15
77,70.5687,6
78,70.7787,21
79,70.9887,20
80,71.19871,21
81,71.40871,24
82,71.618706,43
83,71.828705,38
84,72.038704,51
85,72.2487,51
86,72.4587,58
87,72.6687,68
88,72.87871,87
89,73.08871,90
90,73.298706,98
91,73.508705,101
92,73.718704,109
93,73.9287,119
94,74.1387,159
95,74.3487,149
96,74.55871,141
97,74.76871,139
98,74.97871,168
99,75.188705,178
100,75.398705,161
101,75.6087,164
102,75.8187,156
103,76.0287,168
104,76.2387,156
105,76.44871,154
106,76.65871,163
107,76.868706,144
108,77.078705,149
109,77.288704,127
110,77.4987,99
111,77.7087,111
112,77.9187,104
113,78.12871,78
114,78.33871,77
115,78.548706,74
116,78.758705,56
117,78.968704,55
118,79.1787,50
119,79.3887,37
120,79.5987,38
121,79.80871,31
122,80.01871,17
123,80.22871,24
124,80.438705,7
125,80.648705,4
126,80.8587,9
127,81.0687,4
128,81.2787,4
129,81.4887,6
130,81.69871,5
131,81.90871,3
132,82.118706,1
133,82.328705,1
134,82.538704,0
135,82.7487,0
136,82.9587,0
137,83.1687,1
138,83.37871,1
139,83.58871,0
140,83.798706,1
141,84.008705,0
142,84.218704,0
143,84.4287,1
144,84.6387,0
145,84.8487,0
146,85.05871,0
147,85.26871,0
148,85.47871,0
149,85.688705,0
150,85.898705,0
151,86.1087,0
152,86.3187,0
153,86.5287,0
154,86.7387,0
155,86.94871,0
156,87.15871,0
157,87.368706,0
158,87.578705,0
159,87.788704,0
160,87.9987,0
161,88.2087,0
162,88.4187,0
163,88.62871,0
164,88.83871,0
165,89.048706,0
166,89.258705,0
167,89.468704,0
168,89.6787,0
169,89.8887,0
170,90.0987,0
171,90.30871,0
172,90.51871,0
173,90.72871,1
174,90.938705,0
175,91.148705,0
176,91.3587,0
177,91.5687,0
178,91.7787,0
179,91.9887,0
180,92.19871,0
181,92.40871,0
182,92.618706,0
183,92.828705,0
184,93.038704,0
185,93.2487,0
186,93.4587,0
187,93.6687,0
188,93.87871,0
189,94.08871,0
190,94.298706,0
191,94.508705,0
192,94.718704,0
193,94.9287,0
194,95.1387,0
195,95.3487,0
196,95.55871,0
197,95.76871,0
198,95.97871,0
199,96.188705,0
